header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
120084,1756792692.4067261,world,-0.10070829093456268,-0.2660791873931885,1.1788763999938965,0.00045806169509887695,0.003995852079242468,0.0006720124511048198,0.9999917149543762
120085,1756792692.4095263,world,-0.1007290780544281,-0.26604264974594116,1.1788852214813232,0.0004731118679046631,0.004063786007463932,0.0007063453085720539,0.9999914169311523
120086,1756792692.4123604,world,-0.1007004976272583,-0.2660561501979828,1.1788851022720337,0.0003714263439178467,0.003954019397497177,0.0007292275549843907,0.999991774559021
120087,1756792692.4150965,world,-0.10072379559278488,-0.2660507559776306,1.1788709163665771,0.00042828917503356934,0.004015585407614708,0.0006767718587070704,0.9999916553497314
120088,1756792692.4179049,world,-0.10070676356554031,-0.2660720944404602,1.1788562536239624,0.00034886598587036133,0.003923095762729645,0.000717787304893136,0.9999919533729553
120089,1756792692.4208424,world,-0.1007237657904625,-0.26606881618499756,1.1788294315338135,0.00042170286178588867,0.003952388651669025,0.0006348169408738613,0.9999918341636658
120090,1756792692.4234285,world,-0.10070803016424179,-0.2660427987575531,1.1788406372070312,0.0003243684768676758,0.0038861443754285574,0.0007769118528813124,0.9999921321868896
120091,1756792692.426345,world,-0.10072187334299088,-0.2660652995109558,1.1788160800933838,0.000322490930557251,0.003896167501807213,0.0006615183083340526,0.9999921321868896
120092,1756792692.4291005,world,-0.10071579366922379,-0.2660467028617859,1.178834080696106,0.00028398633003234863,0.0038802302442491055,0.0007225541630759835,0.9999922513961792
120093,1756792692.4319482,world,-0.10070814192295074,-0.2660672962665558,1.1788110733032227,0.00023242831230163574,0.0038403025828301907,0.0006472156383097172,0.9999923706054688
120094,1756792692.4347613,world,-0.10070013999938965,-0.266018271446228,1.1788268089294434,0.00021889805793762207,0.00383919314481318,0.000795986270532012,0.9999923706054688
120095,1756792692.4375434,world,-0.10070189833641052,-0.26608267426490784,1.1787770986557007,0.00016957521438598633,0.0037549324333667755,0.0006729621673002839,0.9999927878379822
120096,1756792692.4402225,world,-0.10071173310279846,-0.2660571336746216,1.178786277770996,0.00019925832748413086,0.003808147506788373,0.0006968060042709112,0.9999925494194031
120097,1756792692.442942,world,-0.10069014132022858,-0.26603570580482483,1.1787946224212646,0.0001291334629058838,0.0037156236357986927,0.0007463969523087144,0.999992847442627
120098,1756792692.445772,world,-0.10070709884166718,-0.2660444676876068,1.1787773370742798,0.00013455748558044434,0.003769881557673216,0.0006586586823686957,0.9999926090240479
120099,1756792692.448548,world,-0.10069116950035095,-0.26603859663009644,1.1787924766540527,4.5359134674072266e-05,0.0037104999646544456,0.0007206472801044583,0.9999929070472717
