header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
98541,1756139542.5730233,world,0.1076248437166214,0.27029362320899963,0.13690459728240967,0.011072635650634766,0.0035640299320220947,0.597042441368103,0.8021252751350403
98542,1756139542.5757957,world,0.10755008459091187,0.27029913663864136,0.13530711829662323,0.011588364839553833,0.003689318895339966,0.5970369577407837,0.8021215200424194
98543,1756139542.5786204,world,0.10745133459568024,0.2702867388725281,0.13367483019828796,0.012053221464157104,0.0038942694664001465,0.597001850605011,0.8021398782730103
98544,1756139542.581495,world,0.10734084993600845,0.27028602361679077,0.1320972740650177,0.01251596212387085,0.004207491874694824,0.596991777420044,0.8021386861801147
98545,1756139542.5843296,world,0.10722018778324127,0.27032580971717834,0.1306150257587433,0.012900352478027344,0.004509299993515015,0.5969431400299072,0.8021671772003174
98546,1756139542.5867853,world,0.10713133215904236,0.270324170589447,0.12918254733085632,0.013493984937667847,0.004847675561904907,0.596941351890564,0.8021568059921265
98547,1756139542.5898564,world,0.106972336769104,0.2703344225883484,0.12775632739067078,0.014189064502716064,0.005133211612701416,0.5970165133476257,0.8020869493484497
98548,1756139542.5926404,world,0.10679808259010315,0.27032583951950073,0.12640619277954102,0.014790892601013184,0.005493789911270142,0.5970233678817749,0.8020686507225037
98549,1756139542.5951345,world,0.10662806034088135,0.2702787220478058,0.1251187026500702,0.01516646146774292,0.005896657705307007,0.5970582962036133,0.8020328283309937
98550,1756139542.598143,world,0.10649522393941879,0.2702575922012329,0.12399180978536606,0.015562266111373901,0.006349056959152222,0.5970579385757446,0.8020219802856445
98551,1756139542.6010692,world,0.10637769848108292,0.2702702283859253,0.12302491068840027,0.0161077082157135,0.0066467225551605225,0.5970537662506104,0.8020119667053223
98552,1756139542.603462,world,0.10621637850999832,0.2702871263027191,0.12220142036676407,0.016634970903396606,0.006922423839569092,0.5971103310585022,0.8019566535949707
98553,1756139542.6063662,world,0.10605919361114502,0.27028873562812805,0.12150853127241135,0.017034560441970825,0.007159441709518433,0.5971087217330933,0.8019473552703857
98554,1756139542.6091707,world,0.10593606531620026,0.27028247714042664,0.12097290903329849,0.01723906397819519,0.007265210151672363,0.5971272587776184,0.8019282817840576
98555,1756139542.6119523,world,0.10585887730121613,0.27027010917663574,0.12060966342687607,0.01738491654396057,0.007258236408233643,0.5972017049789429,0.8018698692321777
