t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
17.38,0.2242707609493824,-0.9745268727865769,1.0,0.6873758963416884,-0.08980386611347016,-0.14771646343208591,-0.7054285854646463,-1.8369398785632869,-0.4227404250081434,0.0,-0.6216007574462423,-0.16012256211345896,1.465538976286318e-07,-0.7968469281486061,3.462550096548329,0.0,-0.28378052393912556,1.101644804410512,6.0285110237146e-12,1.7680508507174932,1.923846965933609,1.8837143360443365,1.7279182208310029,6.526753167601716,1.5020210733043529,0.0,2.8312430216580067,-12.302639881878877,0.0
17.400000000000002,0.18738131458572116,-0.9822872507286894,1.0,0.6865807124038736,-0.09514496969579195,-0.14433406624700798,-0.7062025470197488,-1.8515678463624994,-0.35320545679349974,0.0,-0.6268848018842595,-0.13799341187860262,1.465538423187085e-07,-0.6657766009621715,3.490123166253302,0.0,-0.24456167950863694,1.1110095615114362,-7.28583859910259e-13,1.7646154710244606,1.9217359629985749,1.8871497157389285,1.7300292237644779,6.578727179534953,1.2549593271088446,0.0,2.365542601559482,-12.400608586319105,0.0
17.42,0.1502255891207559,-0.9886517447379142,1.0,0.6857846570126064,-0.10035882655779871,-0.14075863692772295,-0.7069756122160743,-1.8635646349364174,-0.2831685642977793,0.0,-0.6313813042942171,-0.11569090345877156,1.465538508604869e-07,-0.5337601687952834,3.512736579963596,0.0,-0.2050355974950291,1.1189785809441535,-2.282896094385478e-13,1.761257059916103,1.9195045415195835,1.8905081268471708,1.732260645243585,6.621352460165861,1.0061142150396662,0.0,1.896480615984526,-12.480955347411463,0.0
17.44,0.11285638487347932,-0.9936113105200087,1.0,0.6849877311782925,-0.10543846369621088,-0.13699495724730776,-0.7077477800723974,-1.8729131961920318,-0.21272927377753492,0.0,-0.63508461581575,-0.09324305502036559,1.4655385216499894e-07,-0.4009852342217973,3.5303582027809597,0.0,-0.16525193360090729,1.1255418514188598,-4.484607130095242e-12,1.7579798364876513,1.9171555047787887,1.8937853502766047,1.7346096819833976,6.654568436638277,0.7558393596175086,0.0,1.4247236276810273,-12.543565988011995,0.0
17.46,0.07532680552793268,-0.9971589002606139,1.0,0.6841899359124427,-0.11037708761297575,-0.13304806074455322,-0.7085190496086317,-1.8796002453122531,-0.1419876833189642,0.0,-0.6379900840572228,-0.07067806731735092,1.465538452746773e-07,-0.26764047768905513,3.5429629934151285,0.0,-0.12526066723484997,1.1306911276279752,-8.488348912649712e-12,1.7547879178480301,1.9146918038235954,1.8969772689171494,1.7370733829376668,6.678327907232082,0.5044904151067191,0.0,0.9509420291434404,-12.588351534974404,0.0
17.48,0.03769018266993329,-0.9992894726405893,1.0,0.6833912722276714,-0.11516809340088506,-0.12892322599211462,-0.7092894198458314,-1.8836162796343763,-0.07104432059299186,0.0,-0.6400940589413477,-0.04802428826337496,1.4655383772516073e-07,-0.13391538939253275,3.5505330397688963,0.0,-0.08511203857068939,1.1344199406482305,-2.33285613049361e-12,1.7516853139351418,1.9121165337502124,1.9000798728286183,1.7396486530124702,6.692597108439481,0.25242456211091846,0.0,0.4758090899479691,-12.615248345585858,0.0
17.5,1.102182119232618e-15,-1.0,1.0,0.682591741137695,-0.11980507357696257,-0.12462596953696066,-0.7100588898061914,-1.8849555921538759,-2.077564349219533e-15,0.0,-0.6413938972886781,-0.02531017731864501,1.4655382145345452e-07,-3.916116538120887e-15,3.553057584392169,0.0,-0.04485648549064081,1.136723606056817,-2.77416978278211e-12,1.7486759224868067,1.9094329298151143,1.9030892642770543,1.7423322569474666,6.697355762944761,7.381705768057242e-15,0.0,1.391418756713402e-14,-12.624218198006714,0.0
17.52,-0.03769018266993109,-0.9992894726405894,1.0,0.6817913436573311,-0.12428182665182402,-0.1201620385225501,-0.7108274585130503,-1.8836162796343765,0.07104432059298771,0.0,-0.6418879661405761,-0.0025642697370903567,1.465538322989457e-07,0.13391538939252495,3.550533039768897,0.0,-0.004544580137277876,1.1375992298017386,5.965367089189044e-12,1.7457635241323914,1.9066443633705181,1.9060016626294523,1.7451208233940796,6.6925971084394815,-0.25242456211090375,0.0,-0.4758090899479414,-12.61524834558586,0.0
17.54,-0.07532680552793049,-0.9971589002606142,1.0,0.6809900808024969,-0.12859236542353744,-0.11553740300261325,-0.7115951249908896,-1.8796002453122536,0.14198768331896006,0.0,-0.6415756448082703,0.02018485928194902,1.4655381370271003e-07,0.26764047768904736,3.5429629934151294,0.0,0.03577303449935343,1.137045711858472,1.544597783009749e-12,1.7429517776584293,1.9037543376308212,1.9088134091044355,1.7480108491327562,6.678327907232084,-0.5044904151067044,0.0,-0.9509420291434127,-12.588351534974407,0.0
17.56,-0.11285638487347713,-0.993611310520009,1.0,0.6801879535902079,-0.13273092498489514,-0.11075824795681355,-0.7123618882653369,-1.872913196192032,0.2127292737775308,0.0,-0.6404573256546165,0.042908630492075855,1.4655384134032445e-07,0.4009852342217895,3.53035820278096,0.0,0.07604570822206114,1.135063747598903,4.055783486833775e-12,1.7402442154024589,1.9007664832786533,1.9115209713598262,1.7509987034855037,6.654568436638278,-0.7558393596174938,0.0,-1.4247236276809994,-12.543565988011997,0.0
17.580000000000002,-0.15022558912076073,-0.9886517447379134,1.0,0.6793849630385768,-0.13669197043339476,-0.10583096501896214,-0.7131277473631655,-1.863564634936416,0.2831685642977884,0.0,-0.638534413600183,0.06557849650337103,1.4655385234541018e-07,0.5337601687953006,3.512736579963594,0.0,0.11622284740141486,1.1316558269175256,-1.3954115640757436e-12,1.7376442388142035,1.8976845538845772,1.9141209479493393,1.7540806328783218,6.621352460165856,-1.0061142150396987,0.0,-1.8964806159845873,-12.480955347411454,0.0
17.6,-0.187381314585726,-0.9822872507286884,1.0,0.6785811101668122,-0.14047020427360207,-0.10076214392886526,-0.7138927013122964,-1.8515678463624976,0.35320545679350884,0.0,-0.6358093243584213,0.08816597764588298,1.465538773670616e-07,0.6657766009621887,3.4901231662532983,0.0,0.15625397821942277,1.126826231122502,-6.0146332359067856e-12,1.7351551141966104,1.8945124212220306,1.9166100725679986,1.7572527655398027,6.578727179534946,-1.2549593271088773,0.0,-2.3655426015595435,-12.400608586319091,0.0
17.62,-0.22427076094938025,-0.9745268727865773,1.0,0.6777763959952171,-0.14406057350201962,-0.09555856371920862,-0.7146567491418002,-1.8369398785632878,0.4227404250081394,0.0,-0.6322854814008132,0.11064269774802048,1.4655385821571443e-07,0.7968469281485986,3.462550096548331,0.0,0.1960888104909575,1.1205810275267305,-2.653433028854124e-12,1.7327799685783987,1.8912540703690661,1.9189852181854343,1.7605111163935425,6.526753167601719,-1.5020210733043386,0.0,-2.83124302165798,-12.302639881878884,0.0
17.64,-0.26084150628989716,-0.9653816388332738,1.0,0.6769708215451875,-0.1474582763649608,-0.09022718364929545,-0.7154198898818966,-1.8197015186814527,0.49167465594698206,0.0,-0.6279673116563416,0.1329804197849009,1.4655384409506533e-07,0.9267848922475967,3.430056553689505,0.0,0.23567730056703873,1.1129280618488029,-1.2434497875801753e-12,1.7305217858052337,1.8879135947213168,1.9212434009582742,1.7638515920416171,6.465504282281083,-1.7469483653658349,0.0,-3.292920090500403,-12.187188452980559,0.0
17.66,-0.2970415815770329,-0.9548645447466436,1.0,0.6761643878392117,-0.15065876878040685,-0.08477513389774599,-0.7161821225639574,-1.7998772633696507,0.5599101902958599,0.0,-0.6228602399498296,0.15515108135201486,1.4655382900990999e-07,1.055405844302122,3.3926887127792376,0.0,0.27496971424444405,1.103876948351823,3.735900477863652e-12,1.7283834027848837,1.8844951908500658,1.9233817839774752,1.7672699959140175,6.395067561590559,-1.9893931482091676,0.0,-3.749917739709475,-12.054418362421975,0.0
17.68,-0.3328195445229858,-0.9429905358928647,1.0,0.6753570959008685,-0.15365777041525658,-0.07920970602660485,-0.7169434462205065,-1.7774952839794356,0.6273500616267079,0.0,-0.6169706821865981,0.17712682991931436,1.465538347900086e-07,1.1825270069013418,3.350499675564179,0.0,0.31391668937227335,1.093439057738732,2.07334149848748e-12,1.7263675059197956,1.8810031532157687,1.9253976808429467,1.7707620335479308,6.3155430999644455,-2.2290108945316693,0.0,-4.201586550619384,-11.904518283766807,0.0
17.7,-0.3681245526846749,-0.9297764858882526,1.0,0.6745489467548258,-0.15645127040983417,-0.0735383432296227,-0.7177038598852219,-1.7525873865282409,0.693898434192122,0.0,-0.6103060372928849,0.19888005782184817,1.4655385502382323e-07,1.3079677339172586,3.303549394974754,0.0,0.35246929763516066,1.081627502921556,2.455674552592768e-12,1.7244766277406351,1.8774418687970518,1.9272885590220186,1.774323317966736,6.227043906014216,-2.4654610944041693,0.0,-4.647284677134953,-11.73770123322921,0.0
17.72,-0.4029064357136608,-0.9152411726209184,1.0,0.67373994142684,-0.15903553274200852,-0.06776863037773734,-0.7184633625929365,-1.725188966501271,0.7594607391132511,0.0,-0.6028746779197018,0.2203834369424842,1.465538607553496e-07,1.4315497672128383,3.251904589928736,0.0,0.39057910623726544,1.068457122500982,-3.226585665316861e-13,1.7227131437165208,1.8738158115570365,1.9290520430467744,1.7779493752061102,6.129695741937028,-2.698407739154419,0.0,-5.08637875783042,-11.554204266966002,0.0
17.740000000000002,-0.4371157666509353,-0.8994052515663699,1.0,0.6729300809437537,-0.16140710122374088,-0.06190828387508351,-0.7192219533796395,-1.6953389585525924,0.8239438087673092,0.0,-0.5946859399258204,0.2416099530439816,1.4655386104678314e-07,1.553097489956503,3.195638650520037,0.0,0.42819823864578277,1.0539444621407767,-4.989064716909297e-12,1.7210792692744843,1.8701295368334525,1.9306859174898883,1.7816356499286172,6.02363694480081,-2.9275197988536585,0.0,-5.518244815990394,-11.354288144206974,0.0
17.76,-0.4707039321653329,-0.8822912264349531,1.0,0.6721193663334952,-0.163562804123385,-0.055965141339087546,-0.7199796312824773,-1.6630797811768663,0.8872560091838629,0.0,-0.585750110648524,0.2625329397061793,1.4655389349998993e-07,1.6724381761832532,3.1348315337273784,0.0,0.46527943468122057,1.0381077538090255,-3.266831249959523e-12,1.7195770570182505,1.8663876756218054,1.9321881297457244,1.785377511140662,5.909018229959734,-3.1524716927282523,0.0,-5.942269146314914,-11.138236956701798,0.0
17.78,-0.5036232016357622,-0.8639234171928345,1.0,0.671307798625077,-0.1654997584075576,-0.0499471511184465,-0.7207363953397555,-1.6284572764303193,0.949307370261769,0.0,-0.5760784159793076,0.283126111826199,1.465538428807589e-07,1.7894022362478115,3.0695696497910006,0.0,0.5017761100910789,1.020966892801406,-4.645589468665889e-12,1.7182083941433133,1.8625949287353185,1.9335567926209798,1.7891702580268305,5.786002476879361,-3.3729437518279632,0.0,-6.357849187028594,-10.906357725009928,0.0
17.8,-0.535826794978996,-0.8443279255020155,1.0,0.6704953788485941,-0.16721537359689975,-0.04386236166302597,-0.721492244590939,-1.5915206447867052,1.010009713621547,0.0,-0.5656830062630385,0.3033635986407707,1.4655381654765653e-07,1.9038234578206694,2.9999457394190423,0.0,0.5376424148358816,1.0025434128362931,-7.416289804496046e-12,1.7169750000731647,1.8587560609257983,1.9347901866917678,1.7930091258357113,5.654764497676118,-3.5886226732927993,0.0,-6.7643943761534535,-10.658979962207802,0.0
17.82,-0.5672689491267568,-0.8235325976284272,1.0,0.6696821080352233,-0.16870735523058164,-0.03771891075987209,-0.7222471780766545,-1.5523223752207116,1.069276777911733,0.0,-0.5545769410312189,0.32321997622595905,1.465538256931187e-07,2.015539242084999,2.9260587419978674,0.0,0.5728332908664813,0.9828604589310286,-2.791517017541878e-12,1.7158784242922573,1.8548758948797381,1.9358867624716074,1.796889291882839,5.515490788699616,-3.7992019655737037,0.0,-7.16132699073015,-10.396455205632531,0.0
17.84,-0.5979049830575174,-0.8015669848708777,1.0,0.6688679872172214,-0.16997370793490882,-0.031525014649753574,-0.7230011948386905,-1.5109181706182822,1.1270243413909358,0.0,-0.5427741725971595,0.34267029943743393,1.4655381207206997e-07,2.1243908347983833,2.848013654993835,0.0,0.6073045286199341,0.9619427583674678,3.982925100842749e-12,1.7149200444066226,1.8509593051679776,1.9368451423556794,1.8008058815961627,5.368379265511229,-4.004382383973653,0.0,-7.548082967793607,-10.119156517328308,0.0
17.86,-0.6276913612906999,-0.7784623015670239,1.0,0.6680530174279241,-0.17101273809193301,-0.025288957038770474,-0.7237542939199993,-1.4673668686197385,1.1831703416115837,0.0,-0.530289528527778,0.3616901332484843,1.465538606512662e-07,2.2302235518913665,2.7659213847460977,0.0,0.641012822655429,0.9398165895788069,5.050126983263681e-12,1.7141010644085142,1.847011212112936,1.9376641223535418,1.8047539746514503,5.213638981635149,-4.203872355890911,0.0,-7.924112705937661,-9.827477953904612,0.0
17.88,-0.6565857557529542,-0.7542513807361058,1.0,0.6672371997017449,-0.1718230561044929,-0.0190190780197447,-0.7245064743646981,-1.4217303580083047,1.23763499203511,0.0,-0.5171386930149063,0.38025558344645605,1.4655385446871172e-07,2.3328869992818984,2.679898588862686,0.0,0.6739158259114197,0.9165097492326912,6.887546089018315e-12,1.713422513165496,1.843036575626426,1.9383426735961353,1.8087286111383842,5.051489831482001,-4.397388395159489,0.0,-8.288881846328437,-9.521834006560438,0.0
17.900000000000002,-0.68454710592869,-0.7289686274214103,1.0,0.6664205350741732,-0.1724035782546597,-0.012723762918188691,-0.7252577352180698,-1.3740734907627226,1.2903408954130358,0.0,-0.5033381871736774,0.3983433266518818,1.4655384852207964e-07,2.432235286593641,2.590067510443591,0.0,0.7059722031040827,0.8920515171770338,6.3352101342672995e-12,1.712885243126051,1.8390403889523472,1.9388799436357083,1.8127247978123358,4.882162237866714,-4.584655504898669,0.0,-8.641872032057798,-9.202659012069343,0.0
17.92,-0.7115356772092873,-0.7026499697988471,1.0,0.6656030245817739,-0.17275352815309902,-0.006411431077791796,-0.7260080755265644,-1.3244639898990889,1.3412131537726413,0.0,-0.4889053482856093,0.4159306396180707,1.4655386915835011e-07,2.5281272344740766,2.496555804366722,0.0,0.7371416824302535,0.8664726198094608,-1.879746358568468e-12,1.7124899292529383,1.8350276724214298,1.9392752575107173,1.8167375143413573,4.70589682456527,-4.765407568298424,0.0,-8.982581644756518,-8.870406535563474,0.0
17.94,-0.7375131173581743,-0.675332808121024,1.0,0.6647846692621846,-0.17287243777741312,-9.052460039922494e-05,-0.7267574943378011,-1.2729723532327046,1.3901794748511282,0.0,-0.4738583080188894,0.43299542777822564,1.4655384968087493e-07,2.620426575218173,2.3994963558832656,0.0,0.7673851063464188,0.8398051913458493,1.8242352073372103e-12,1.7122370681682022,1.831003467125,1.9395281185945978,1.820761719638642,4.522944074375008,-4.939387726786124,0.0,-9.310526517421724,-8.525548725992408,0.0
17.96,-0.762442511011449,-0.647055961569443,1.0,0.6639654701541161,-0.17276014809807316,0.006230502944440303,-0.7275059907005678,-1.219671753196825,1.4371702748268738,0.0,-0.4582159696497072,0.44951625300226267,1.4655386067902176e-07,2.7090021464122382,2.299027091780477,0.0,0.796664480703213,0.8120827334944403,-7.825684544826572e-12,1.7121269775383416,1.8269728285811342,1.9396382092266857,1.824792358180281,4.333563973164872,-5.106348745036601,0.0,-9.625240622444666,-8.168575645173695,0.0
17.98,-0.7862884321366186,-0.6178596130903348,1.0,0.6631454282973498,-0.17241680929110495,0.012543197825260075,-0.7282535636648239,-1.1646379328606566,1.4821187772018225,0.0,-0.4419979843147761,0.4654723605293105,1.4655379899919385e-07,2.79372807732284,2.195290784380225,0.0,0.8249430224041454,0.7833400734312268,-3.951006188884776e-12,1.7121597956647363,1.8229408204042807,1.9396053910993964,1.8288243663580286,4.1380256404213736,-5.266053362306983,0.0,-9.926276733861268,-7.799994571388392,0.0
18.0,-0.8090169943749478,-0.5877852522924726,1.0,0.6623245447327367,-0.17184288053724361,0.018839117454686485,-0.7290002122817004,-1.107949098294273,1.5249611076945786,0.0,-0.4252247263238909,0.48084370504144447,1.4655390084827857e-07,2.8744839677660647,2.088434848651634,0.0,0.8521852057661761,0.7536133198955575,8.944234242136417e-13,1.7123354813205103,1.8189125079119923,1.9394297054425043,1.8328526788514352,3.936606946814931,-5.418274629597305,0.0,-10.21320706288491,-7.4203292785106,0.0
18.02,-0.8305958991958117,-0.5568756164881894,1.0,0.6615028205021964,-0.1710391294078266,0.025109841680536246,-0.7297459356035016,-1.0496858074335498,1.565636385009222,0.0,-0.40791726756374286,0.495610975845669,1.4655384972944718e-07,2.9511550592027116,1.9786111327264262,0.0,0.8783568070022729,0.7229398179947111,5.859202012459264e-12,1.7126538137950917,1.814892951789639,1.9391113729667773,1.8368722349749342,3.7295941193305917,-5.562796232157353,0.0,-10.485623865817514,-7.030119291696408,0.0
18.04,-0.8509944817946897,-0.5251746299612992,1.0,0.6606802566487157,-0.17000663083824452,0.03134698404691767,-0.7304907326837066,-0.9899308556028933,1.6040868073509902,0.0,-0.3900973510261714,0.509755621134018,1.4655387026163424e-07,3.023632397816506,1.8659757021143446,0.0,0.9034249472882894,0.691358102196149,3.4007519023049326e-12,1.713114393174929,1.8108872017190443,1.9386507935875066,1.8408779850449615,3.517281334523689,-5.699412796881855,0.0,-10.743140023475815,-6.629919120688875,0.0
18.06,-0.8701837546695242,-0.49272734154829406,1.0,0.6598568542163461,-0.16874676569032437,0.0375422030102604,-0.7312346025769698,-0.9287691578585697,1.640257734565776,0.0,-0.37178736349295644,0.5232598712899029,1.4655385383033348e-07,3.091812989343407,1.750688617925557,0.0,0.9273581340589587,0.6589078479152688,4.006517340116034e-12,1.7137166408438915,1.8069002900380076,1.938048545918405,1.8448648967261378,3.2999703004789187,-5.827930184156847,0.0,-10.985389591308817,-6.2202974718294435,0.0
18.080000000000002,-0.8881364488135454,-0.45957986062148615,1.0,0.6590326142502047,-0.1672612189055679,0.043687213095281695,-0.7319775443391225,-0.8662876283197691,1.6740977657867768,0.0,-0.3530103074115423,0.5361067612113999,1.465538677081213e-07,3.1555999454320944,1.6329137094150672,0.0,0.950126300576476,0.6256298217051426,-3.748390486890685e-12,1.7144598002120364,1.8029372254156555,1.9373053865520504,1.8488279613467005,3.07796982806666,-5.948165763742692,0.0,-11.212028319425016,-5.801836439895155,0.0
